Date,RV_1min,RV_5min,OT,RV_30min
2020/6/16,0.00024831,5.94E-05,2.84E-05,1.10E-05
2020/6/17,0.000146624,3.46E-05,2.06E-05,6.37E-06
2020/6/18,8.16E-05,1.67E-05,5.40E-06,2.45E-06
2020/6/19,0.000173196,4.88E-05,3.65E-05,6.66E-06
2020/6/22,9.74E-05,1.77E-05,7.91E-06,3.28E-06
2020/6/23,0.00015213,3.76E-05,2.34E-05,7.01E-06
2020/6/24,0.000328706,5.86E-05,3.50E-05,1.28E-05
2020/6/25,0.000176989,4.49E-05,2.23E-05,5.94E-06
2020/6/26,0.000312218,7.39E-05,4.73E-05,2.07E-05
2020/6/29,0.00028301,7.45E-05,3.23E-05,1.03E-05
2020/6/30,0.000132178,3.58E-05,1.69E-05,5.03E-06
2020/7/1,0.000194511,3.86E-05,1.48E-05,7.27E-06
2020/7/2,0.000409172,6.30E-05,2.49E-05,8.04E-06
2020/7/6,0.00029389,6.12E-05,3.14E-05,1.18E-05
2020/7/7,0.000484711,0.000104791,4.76E-05,7.71E-06
2020/7/8,0.000320617,7.83E-05,4.56E-05,6.63E-06
2020/7/9,0.00045299,7.51E-05,3.90E-05,2.95E-06
2020/7/10,0.000326212,7.36E-05,3.20E-05,1.99E-05
2020/7/13,0.001298053,0.000330344,0.000119665,5.63E-05
2020/7/14,0.001854329,0.000301435,0.000147106,4.40E-05
2020/7/15,0.000752908,0.000115881,4.40E-05,7.25E-06
2020/7/16,0.000764501,0.000191449,0.000117576,8.71E-05
2020/7/17,0.000361428,7.61E-05,4.69E-05,1.24E-05
2020/7/20,0.00041501,7.57E-05,3.86E-05,1.48E-05
2020/7/21,0.001059258,0.000220406,0.000129562,1.06E-05
2020/7/22,0.00033002,7.28E-05,3.75E-05,4.90E-06
2020/7/23,0.000573738,0.000141269,7.84E-05,2.63E-05
2020/7/24,0.000888611,0.000190717,0.000115655,2.52E-05
2020/7/27,0.000512624,0.00010824,6.14E-05,1.12E-05
2020/7/28,0.000278225,5.36E-05,3.08E-05,1.32E-05
2020/7/29,0.000206873,3.25E-05,1.84E-05,5.58E-06
2020/7/30,0.000331637,7.85E-05,4.40E-05,2.16E-05
2020/7/31,0.000642936,0.000161029,7.03E-05,1.58E-05
2020/8/3,0.000305627,5.68E-05,3.21E-05,6.63E-06
2020/8/4,0.000265141,4.14E-05,2.25E-05,7.94E-06
2020/8/5,0.000200947,5.43E-05,2.49E-05,7.27E-06
2020/8/6,0.000183595,5.32E-05,3.50E-05,7.29E-06
2020/8/7,0.000258249,6.17E-05,3.38E-05,8.74E-06
2020/8/10,0.00027132,5.99E-05,2.37E-05,2.04E-06
2020/8/11,0.00036806,8.10E-05,4.80E-05,9.57E-06
2020/8/12,0.000209658,3.90E-05,1.91E-05,2.38E-06
2020/8/13,0.000236269,3.47E-05,2.27E-05,1.15E-05
2020/8/14,0.000188392,2.72E-05,1.29E-05,4.71E-06
2020/8/17,0.000112568,3.04E-05,1.44E-05,3.45E-06
2020/8/18,0.000370977,7.88E-05,2.86E-05,6.79E-06
2020/8/19,0.000336289,5.36E-05,2.67E-05,4.01E-06
2020/8/20,0.000165273,3.90E-05,2.56E-05,4.77E-06
2020/8/21,0.000155403,5.23E-05,2.81E-05,3.76E-06
2020/8/24,0.000466205,9.58E-05,5.14E-05,2.47E-05
2020/8/25,0.000248956,4.46E-05,2.44E-05,7.55E-06
2020/8/26,0.000290414,5.18E-05,1.41E-05,5.72E-06
2020/8/27,0.000339495,8.60E-05,3.57E-05,8.71E-06
2020/8/28,0.000154827,4.20E-05,2.32E-05,1.25E-06
2020/8/31,0.000279051,6.51E-05,3.02E-05,1.33E-05
2020/9/1,0.000195556,3.95E-05,2.26E-05,4.04E-06
2020/9/2,0.000259785,6.27E-05,3.52E-05,1.12E-05
2020/9/3,0.001007101,0.000196395,0.000108972,1.98E-05
2020/9/4,0.001865387,0.000286257,0.000134528,5.06E-05
2020/9/8,0.001014541,0.000244835,0.000129165,2.15E-05
2020/9/9,0.000497824,0.000126232,4.63E-05,2.02E-05
2020/9/10,0.000717589,0.000161463,9.30E-05,4.37E-05
2020/9/11,0.000790571,0.000203211,8.54E-05,3.01E-05
2020/9/14,0.000393045,8.86E-05,4.83E-05,9.84E-06
2020/9/15,0.000285365,4.56E-05,2.30E-05,9.41E-06
2020/9/16,0.00035255,7.13E-05,3.29E-05,1.13E-05
2020/9/17,0.000514626,0.000118387,5.60E-05,1.06E-05
2020/9/18,0.000460051,0.000129473,6.48E-05,1.98E-05
2020/9/21,0.000577106,0.000183707,6.45E-05,1.18E-05
2020/9/22,0.000400803,8.41E-05,4.29E-05,8.33E-06
2020/9/23,0.000428848,0.000149008,5.35E-05,2.47E-05
2020/9/24,0.000787337,0.000206423,0.000133791,4.89E-05
2020/9/25,0.000288165,5.75E-05,2.26E-05,6.52E-06
2020/9/28,0.000262247,4.58E-05,2.54E-05,5.26E-06
2020/9/29,0.000172377,4.25E-05,2.43E-05,6.82E-06
2020/9/30,0.000289569,3.82E-05,2.11E-05,5.56E-06
2020/10/1,0.00022286,4.46E-05,2.25E-05,7.04E-06
2020/10/2,0.000316786,6.46E-05,3.75E-05,1.31E-05
2020/10/5,0.000126012,3.81E-05,1.80E-05,8.13E-06
2020/10/6,0.000278274,4.64E-05,2.50E-05,3.61E-06
2020/10/7,0.000146334,3.21E-05,1.92E-05,5.29E-06
2020/10/8,0.000162752,3.85E-05,1.79E-05,3.36E-06
2020/10/9,0.000114819,2.78E-05,1.78E-05,9.29E-06
2020/10/12,0.000236371,4.11E-05,1.65E-05,4.89E-06
2020/10/13,0.000340546,6.88E-05,3.89E-05,1.13E-05
2020/10/14,0.000317317,9.18E-05,4.51E-05,1.19E-05
2020/10/15,0.000261025,5.36E-05,2.93E-05,7.68E-06
2020/10/16,0.00224516,0.000787709,0.000761936,0.000737424
2020/10/19,0.000399257,0.000100024,5.22E-05,1.78E-05
2020/10/20,0.000440228,0.000103568,6.45E-05,1.17E-05
2020/10/21,0.000275928,8.28E-05,5.30E-05,1.66E-05
2020/10/22,0.00025398,5.58E-05,2.79E-05,1.64E-05
2020/10/23,0.000181129,4.52E-05,3.03E-05,1.21E-05
2020/10/26,0.000396224,8.90E-05,5.93E-05,2.89E-05
2020/10/27,0.000234142,5.07E-05,2.22E-05,7.98E-06
2020/10/28,0.000379058,0.00010534,5.33E-05,7.96E-06
2020/10/29,0.000304451,4.94E-05,3.32E-05,1.36E-05
2020/10/30,0.000486062,0.000121948,6.02E-05,4.13E-05
2020/11/2,0.000457455,0.000106075,4.68E-05,1.18E-05
2020/11/3,0.000347301,8.06E-05,4.83E-05,1.03E-05
2020/11/4,0.000333713,5.16E-05,2.96E-05,1.13E-05
2020/11/5,0.00032561,7.95E-05,3.32E-05,4.39E-06
2020/11/6,0.000272134,6.01E-05,2.87E-05,5.45E-06
2020/11/9,0.001130397,0.000192263,7.38E-05,2.01E-05
2020/11/10,0.000638198,0.000170201,6.39E-05,1.77E-05
2020/11/11,0.000277913,4.72E-05,3.40E-05,1.30E-05
2020/11/12,0.000297566,5.56E-05,2.86E-05,6.70E-06
2020/11/13,0.000219852,4.30E-05,2.57E-05,1.06E-05
2020/11/16,0.000266653,8.13E-05,5.12E-05,9.30E-06
2020/11/17,0.000169402,4.18E-05,2.13E-05,6.57E-06
2020/11/18,0.000141654,3.72E-05,1.48E-05,5.66E-06
2020/11/19,0.000119066,2.75E-05,8.58E-06,2.27E-06
2020/11/20,8.33E-05,1.12E-05,6.29E-06,1.97E-06
2020/11/23,0.000199646,5.77E-05,2.34E-05,7.49E-06
2020/11/24,0.000158193,3.51E-05,1.27E-05,4.10E-06
2020/11/25,0.000169571,5.15E-05,3.82E-05,1.85E-05
2020/11/27,6.44E-05,1.15E-05,5.26E-06,1.16E-06
2020/11/30,0.000212437,3.64E-05,1.58E-05,4.38E-06
2020/12/1,0.000212659,3.74E-05,2.53E-05,5.86E-06
2020/12/2,0.000130374,2.07E-05,1.22E-05,2.53E-06
2020/12/3,0.00012611,2.71E-05,1.14E-05,1.47E-06
2020/12/4,6.50E-05,1.30E-05,6.92E-06,2.45E-06
2020/12/7,7.81E-05,1.64E-05,9.76E-06,3.89E-06
2020/12/8,0.000100936,1.35E-05,6.26E-06,1.16E-06
2020/12/9,0.000185725,2.05E-05,1.04E-05,3.43E-06
2020/12/10,0.000170702,3.53E-05,1.64E-05,2.39E-06
2020/12/11,0.000143414,3.94E-05,1.69E-05,3.18E-06
2020/12/14,0.000214151,4.22E-05,1.24E-05,2.07E-06
2020/12/15,0.000140797,1.93E-05,1.25E-05,3.70E-06
2020/12/16,0.000152559,3.51E-05,1.97E-05,7.87E-06
2020/12/17,0.000111313,1.83E-05,4.99E-06,1.99E-06
2020/12/18,0.000102642,1.91E-05,7.32E-06,1.65E-06
2020/12/21,0.000223793,4.23E-05,1.98E-05,3.89E-06
2020/12/22,0.000103223,2.20E-05,9.54E-06,5.98E-06
2020/12/23,6.96E-05,1.40E-05,7.43E-06,2.01E-06
2020/12/24,6.90E-05,1.19E-05,5.24E-06,1.45E-06
2020/12/28,0.000189886,3.46E-05,1.65E-05,2.09E-06
2020/12/29,0.000312273,6.50E-05,2.32E-05,8.91E-06
2020/12/30,0.000109058,2.45E-05,9.81E-06,3.28E-06
2020/12/31,7.41E-05,9.29E-06,5.96E-06,1.05E-06
2021/1/4,0.000256935,6.72E-05,3.40E-05,4.83E-06
2021/1/5,0.000141932,3.70E-05,2.33E-05,2.12E-06
2021/1/6,0.000240008,6.13E-05,3.32E-05,6.48E-06
2021/1/7,0.00013543,2.45E-05,1.35E-05,7.54E-06
2021/1/8,0.000164664,3.23E-05,1.48E-05,4.50E-06
2021/1/11,0.000141047,2.75E-05,1.68E-05,3.08E-06
2021/1/12,0.000171924,3.94E-05,3.34E-05,9.38E-06
2021/1/13,0.000161949,4.28E-05,3.01E-05,8.70E-06
2021/1/14,0.000114058,2.74E-05,1.24E-05,1.44E-06
2021/1/15,0.000121429,2.93E-05,1.65E-05,3.43E-06
2021/1/19,0.000121742,2.72E-05,1.59E-05,1.53E-06
2021/1/20,0.000157799,2.65E-05,9.48E-06,3.00E-06
2021/1/21,0.000196598,3.55E-05,1.74E-05,4.18E-06
2021/1/22,8.88E-05,1.57E-05,7.98E-06,4.21E-06
2021/1/25,0.000336599,7.02E-05,3.87E-05,1.09E-05
2021/1/26,0.000164393,3.02E-05,1.07E-05,1.96E-06
2021/1/27,0.000402789,8.26E-05,4.62E-05,4.80E-06
2021/1/28,0.000215933,4.50E-05,2.22E-05,7.07E-06
2021/1/29,0.00029527,7.08E-05,3.50E-05,1.48E-05
2021/2/1,0.000220882,5.34E-05,3.57E-05,8.48E-06
2021/2/2,0.000292285,6.08E-05,3.27E-05,9.01E-06
2021/2/3,0.00041734,5.97E-05,4.15E-05,1.12E-05
2021/2/4,0.00018863,4.35E-05,2.34E-05,7.64E-06
2021/2/5,0.000143649,2.83E-05,1.50E-05,4.12E-06
2021/2/8,0.00011835,1.76E-05,6.38E-06,4.44E-06
2021/2/9,8.13E-05,1.83E-05,7.58E-06,8.96E-07
2021/2/10,0.000173533,4.04E-05,2.30E-05,1.11E-05
2021/2/11,8.35E-05,2.03E-05,1.37E-05,3.11E-06
2021/2/12,7.54E-05,1.35E-05,7.89E-06,1.52E-06
2021/2/16,0.000144664,1.67E-05,9.52E-06,4.53E-06
2021/2/17,0.000156399,3.63E-05,9.29E-06,3.58E-06
2021/2/18,0.000141184,3.08E-05,1.56E-05,2.73E-06
2021/2/19,9.24E-05,1.93E-05,9.02E-06,1.04E-06
2021/2/22,0.000190748,3.81E-05,2.10E-05,3.42E-06
2021/2/23,0.000443905,8.48E-05,4.88E-05,1.84E-05
2021/2/24,0.000232333,4.36E-05,1.90E-05,4.82E-06
2021/2/25,0.00047385,0.000117064,5.03E-05,6.28E-06
2021/2/26,0.00053945,0.000118654,5.68E-05,3.28E-05
2021/3/1,0.000153199,2.92E-05,1.44E-05,5.11E-06
2021/3/2,0.00019378,3.25E-05,1.87E-05,6.26E-06
2021/3/3,0.000356108,7.25E-05,3.42E-05,1.14E-05
2021/3/4,0.000811192,0.000181959,9.40E-05,3.06E-05
2021/3/5,0.000839907,0.000161271,8.67E-05,3.47E-05
2021/3/8,0.00068232,0.000145876,9.77E-05,4.36E-05
2021/3/9,0.000295268,6.75E-05,3.35E-05,4.69E-06
2021/3/10,0.000460222,0.000133794,9.38E-05,1.02E-05
2021/3/11,0.00021121,4.92E-05,3.27E-05,1.58E-05
2021/3/12,0.000194075,4.18E-05,2.39E-05,1.48E-05
2021/3/15,0.0001354,1.96E-05,8.85E-06,1.95E-06
2021/3/16,0.000190027,3.17E-05,1.66E-05,7.87E-06
2021/3/17,0.000300351,5.77E-05,3.76E-05,1.42E-05
2021/3/18,0.000211818,5.69E-05,3.17E-05,1.43E-05
2021/3/19,0.000227072,3.14E-05,1.33E-05,7.76E-06
2021/3/22,0.000124842,2.38E-05,1.26E-05,1.58E-06
2021/3/23,0.000201034,4.63E-05,1.66E-05,5.55E-06
2021/3/24,0.000170623,3.20E-05,1.59E-05,3.38E-06
2021/3/25,0.000353777,9.15E-05,4.40E-05,1.40E-05
2021/3/26,0.0001831,3.68E-05,1.81E-05,1.78E-06
2021/3/29,0.000208815,3.19E-05,1.50E-05,7.48E-06
2021/3/30,0.000148124,2.14E-05,8.76E-06,2.70E-06
2021/3/31,0.000107311,1.89E-05,1.26E-05,3.27E-06
2021/4/1,9.02E-05,2.62E-05,1.07E-05,5.00E-06
2021/4/5,0.000115083,3.21E-05,1.10E-05,2.94E-06
2021/4/6,0.000116809,2.52E-05,1.12E-05,3.90E-06
2021/4/7,0.000109393,1.79E-05,1.07E-05,2.83E-06
2021/4/8,0.000103568,2.93E-05,9.73E-06,5.96E-06
2021/4/9,0.000103605,2.21E-05,1.44E-05,4.62E-06
2021/4/12,0.000133032,2.68E-05,1.59E-05,2.10E-06
2021/4/13,9.60E-05,1.95E-05,4.50E-06,1.81E-06
2021/4/14,0.00011257,2.37E-05,1.36E-05,6.83E-06
2021/4/15,0.0001312,2.16E-05,1.17E-05,2.32E-06
2021/4/16,9.25E-05,1.96E-05,8.54E-06,2.20E-06
2021/4/19,0.000221999,3.67E-05,1.54E-05,6.59E-06
2021/4/20,0.000170993,4.93E-05,1.63E-05,2.76E-06
2021/4/21,0.00012376,2.78E-05,1.50E-05,2.51E-06
2021/4/22,0.000162676,4.48E-05,1.98E-05,5.27E-06
2021/4/23,7.93E-05,1.46E-05,9.09E-06,4.52E-06
2021/4/26,0.000163009,3.05E-05,1.36E-05,4.00E-06
2021/4/27,0.000185174,4.69E-05,2.69E-05,5.45E-06
2021/4/28,0.000191255,3.99E-05,1.73E-05,6.82E-06
2021/4/29,0.000177339,2.95E-05,1.54E-05,3.99E-06
2021/4/30,0.000256701,5.88E-05,2.61E-05,8.67E-06
2021/5/3,0.000221048,5.57E-05,2.11E-05,1.12E-05
2021/5/4,0.000255544,6.19E-05,2.80E-05,8.90E-06
2021/5/5,0.000215516,4.03E-05,1.76E-05,5.00E-06
2021/5/6,0.000284069,5.44E-05,1.89E-05,5.44E-06
2021/5/7,0.000158242,3.45E-05,1.73E-05,2.79E-06
2021/5/10,0.000196925,3.83E-05,1.14E-05,2.84E-06
2021/5/11,0.000405729,8.69E-05,4.05E-05,1.36E-05
2021/5/12,0.000287482,8.00E-05,3.63E-05,1.36E-05
2021/5/13,0.000210555,4.35E-05,2.08E-05,8.06E-06
2021/5/14,0.000105977,2.48E-05,9.96E-06,6.55E-07
2021/5/17,0.00023852,5.85E-05,2.69E-05,9.55E-06
2021/5/18,0.000134976,2.66E-05,1.40E-05,4.32E-06
2021/5/19,0.000262696,6.41E-05,3.29E-05,4.97E-06
2021/5/20,7.63E-05,1.96E-05,1.01E-05,9.77E-07
2021/5/21,8.18E-05,1.30E-05,7.21E-06,1.94E-06
2021/5/24,6.75E-05,1.43E-05,9.91E-06,2.53E-06
2021/5/25,0.00012996,1.89E-05,6.36E-06,1.59E-06
2021/5/26,8.06E-05,1.28E-05,6.56E-06,1.28E-06
2021/5/27,6.71E-05,1.56E-05,9.10E-06,4.67E-06
2021/5/28,4.11E-05,1.12E-05,7.06E-06,8.56E-07
2021/6/1,7.21E-05,2.03E-05,8.61E-06,1.35E-06
2021/6/2,5.68E-05,9.24E-06,5.04E-06,5.73E-07
2021/6/3,7.11E-05,1.14E-05,5.39E-06,2.15E-06
2021/6/4,4.33E-05,1.02E-05,3.56E-06,1.13E-06
2021/6/7,5.46E-05,1.31E-05,3.65E-06,1.96E-06
2021/6/8,0.000111995,2.10E-05,1.19E-05,1.78E-06
2021/6/9,8.67E-05,2.65E-05,7.27E-06,2.06E-06
2021/6/10,7.94E-05,1.77E-05,9.30E-06,4.14E-06
2021/6/11,5.87E-05,1.60E-05,7.02E-06,5.35E-07
2021/6/14,7.04E-05,7.01E-06,1.75E-06,2.86E-07
2021/6/15,7.71E-05,1.44E-05,8.96E-06,2.08E-06
2021/6/16,0.000193966,2.59E-05,7.16E-06,3.17E-06
2021/6/17,0.000110048,2.19E-05,9.66E-06,3.92E-06
2021/6/18,0.000130266,2.15E-05,1.38E-05,5.08E-06
2021/6/21,0.000156151,2.25E-05,1.12E-05,3.34E-06
2021/6/22,0.000115461,1.63E-05,6.79E-06,1.61E-06
2021/6/23,7.64E-05,2.12E-05,1.50E-05,2.80E-06
2021/6/24,9.97E-05,2.12E-05,9.37E-06,3.40E-06
2021/6/25,0.000121468,2.84E-05,9.11E-06,4.82E-06
2021/6/28,8.91E-05,1.59E-05,3.91E-06,8.85E-07
2021/6/29,7.03E-05,1.65E-05,7.92E-06,2.63E-06
2021/6/30,7.53E-05,1.57E-05,9.11E-06,2.02E-06
2021/7/1,6.95E-05,1.07E-05,4.29E-06,5.57E-07
2021/7/2,6.10E-05,1.10E-05,5.12E-06,1.79E-06
2021/7/6,0.000292461,5.26E-05,2.82E-05,1.40E-05
2021/7/7,0.000269219,4.09E-05,2.37E-05,5.70E-06
2021/7/8,0.000281672,7.10E-05,3.22E-05,1.09E-05
2021/7/9,0.000195023,3.04E-05,1.52E-05,8.48E-06
2021/7/12,0.000153097,4.20E-05,1.17E-05,4.56E-06
2021/7/13,0.000202646,4.26E-05,1.95E-05,9.96E-06
2021/7/14,0.000188667,4.62E-05,2.73E-05,9.88E-06
2021/7/15,0.000192186,3.24E-05,1.66E-05,5.25E-06
2021/7/16,0.000144066,2.77E-05,1.81E-05,7.49E-06
2021/7/19,0.000327425,5.83E-05,2.05E-05,7.51E-06
2021/7/20,0.000165703,2.35E-05,7.81E-06,3.42E-06
2021/7/21,0.000130318,4.27E-05,2.96E-05,1.34E-05
2021/7/22,9.59E-05,1.58E-05,1.16E-05,4.28E-06
2021/7/23,8.60E-05,1.12E-05,6.14E-06,2.07E-06
2021/7/26,0.000116191,2.48E-05,1.77E-05,6.56E-06
2021/7/27,0.000200008,4.08E-05,2.18E-05,6.89E-06
2021/7/28,0.000184627,2.76E-05,1.78E-05,2.86E-06
2021/7/29,8.73E-05,1.87E-05,9.08E-06,4.18E-06
2021/7/30,0.000266276,4.44E-05,2.37E-05,1.07E-05
2021/8/2,0.000116122,2.93E-05,1.01E-05,5.02E-06
2021/8/3,0.000172175,3.16E-05,9.46E-06,2.59E-06
2021/8/4,0.000109737,1.41E-05,7.83E-06,4.39E-06
2021/8/5,9.72E-05,2.22E-05,1.39E-05,5.86E-06
2021/8/6,4.88E-05,9.28E-06,4.73E-06,1.59E-06
2021/8/9,6.99E-05,1.01E-05,4.34E-06,1.03E-06
2021/8/10,7.07E-05,1.38E-05,7.23E-06,3.87E-06
2021/8/11,8.10E-05,1.91E-05,8.67E-06,2.64E-06
2021/8/12,8.76E-05,1.91E-05,1.40E-05,4.52E-06
2021/8/13,3.95E-05,7.00E-06,2.59E-06,4.09E-07
2021/8/16,0.000135617,3.34E-05,1.96E-05,5.24E-06
2021/8/17,0.000169027,3.50E-05,2.14E-05,4.79E-06
2021/8/18,0.000120911,2.14E-05,8.30E-06,3.84E-06
2021/8/19,0.000152783,4.39E-05,1.64E-05,1.83E-06
2021/8/20,8.54E-05,1.53E-05,8.98E-06,3.25E-06
2021/8/23,0.00010069,2.58E-05,1.56E-05,8.86E-06
2021/8/24,8.85E-05,2.15E-05,6.94E-06,1.17E-06
2021/8/25,7.63E-05,1.70E-05,1.30E-05,1.84E-06
2021/8/26,7.02E-05,1.59E-05,4.48E-06,2.24E-06
2021/8/27,5.08E-05,1.14E-05,3.10E-06,1.40E-06
2021/8/30,0.000115989,2.91E-05,1.32E-05,3.87E-06
2021/8/31,0.000116538,2.32E-05,1.25E-05,4.98E-06
2021/9/1,0.000100099,1.47E-05,5.46E-06,2.61E-06
2021/9/2,0.000110911,2.13E-05,1.10E-05,3.58E-06
2021/9/3,7.44E-05,1.28E-05,5.40E-06,2.60E-06
2021/9/7,0.000110392,1.11E-05,5.36E-06,1.89E-06
2021/9/8,0.00013847,2.99E-05,1.31E-05,4.09E-06
2021/9/9,8.19E-05,1.89E-05,6.59E-06,2.39E-06
2021/9/10,5.96E-05,1.05E-05,5.44E-06,1.83E-06
2021/9/13,0.000110991,3.27E-05,1.32E-05,2.84E-06
2021/9/14,8.31E-05,1.69E-05,9.08E-06,3.02E-06
2021/9/15,0.000122663,1.69E-05,8.37E-06,4.39E-06
2021/9/16,0.00010691,1.86E-05,6.69E-06,2.83E-06
2021/9/17,9.81E-05,2.88E-05,1.97E-05,1.43E-06
2021/9/20,0.000217612,4.23E-05,2.83E-05,6.97E-06
2021/9/21,0.000205706,5.77E-05,2.19E-05,7.32E-06
2021/9/22,0.000157318,2.65E-05,1.89E-05,9.66E-06
2021/9/23,6.97E-05,1.73E-05,8.58E-06,3.13E-06
2021/9/24,7.00E-05,1.64E-05,6.09E-06,3.02E-06
2021/9/27,0.000194215,2.70E-05,1.57E-05,6.06E-06
2021/9/28,0.000241568,5.43E-05,3.13E-05,1.73E-05
2021/9/29,0.000161108,4.27E-05,2.32E-05,9.61E-06
2021/9/30,0.000151514,2.20E-05,1.18E-05,2.26E-06
2021/10/1,0.000128831,2.75E-05,9.06E-06,1.39E-06
2021/10/4,0.000243243,5.80E-05,3.21E-05,1.17E-05
2021/10/5,0.000135399,4.64E-05,2.14E-05,6.96E-06
2021/10/6,0.000217359,4.77E-05,2.31E-05,1.09E-05
2021/10/7,6.82E-05,1.19E-05,6.37E-06,1.47E-06
2021/10/8,9.48E-05,2.14E-05,1.48E-05,4.75E-06
2021/10/11,0.000105406,2.73E-05,1.34E-05,5.73E-06
2021/10/12,0.000148181,2.36E-05,1.25E-05,5.36E-06
2021/10/13,9.03E-05,1.50E-05,9.06E-06,3.57E-06
2021/10/14,4.46E-05,8.38E-06,4.90E-06,1.04E-06
2021/10/15,8.20E-05,1.86E-05,8.63E-06,6.33E-06
2021/10/18,0.000139902,3.13E-05,1.35E-05,2.00E-06
2021/10/19,9.03E-05,1.43E-05,4.59E-06,1.71E-06
2021/10/20,8.43E-05,1.63E-05,8.74E-06,5.80E-06
2021/10/21,7.40E-05,1.74E-05,9.61E-06,2.51E-06
2021/10/22,0.000141594,2.73E-05,1.07E-05,5.07E-06
2021/10/25,9.40E-05,1.14E-05,5.36E-06,1.75E-06
2021/10/26,0.000206593,3.25E-05,1.98E-05,7.76E-06
2021/10/27,0.000148067,2.76E-05,1.36E-05,4.75E-06
2021/10/28,0.000150695,3.24E-05,1.39E-05,6.43E-06
2021/10/29,0.000260245,4.44E-05,2.83E-05,4.04E-06
2021/11/1,0.000126111,2.52E-05,1.46E-05,4.05E-06
2021/11/2,0.00012144,2.06E-05,8.29E-06,2.53E-06
2021/11/3,0.000162456,2.52E-05,1.34E-05,3.90E-06
2021/11/4,0.000252335,8.15E-05,4.06E-05,2.11E-05
2021/11/5,0.000208335,4.68E-05,2.55E-05,1.41E-05
2021/11/8,0.000254562,4.36E-05,1.56E-05,2.80E-06
2021/11/9,0.000264255,4.79E-05,2.14E-05,3.67E-06
2021/11/10,0.000321226,5.33E-05,2.23E-05,5.84E-06
2021/11/11,0.000190302,3.96E-05,2.01E-05,7.86E-06
2021/11/12,0.000193114,4.35E-05,2.30E-05,2.62E-06
2021/11/15,0.000232254,2.88E-05,1.22E-05,2.05E-06
2021/11/16,0.000124809,3.11E-05,1.79E-05,7.50E-06
2021/11/17,0.000164123,1.67E-05,8.02E-06,1.98E-06
2021/11/18,0.000216285,5.31E-05,3.04E-05,1.04E-05
2021/11/19,0.000259077,6.64E-05,2.92E-05,1.15E-05
2021/11/22,0.000366297,7.04E-05,3.93E-05,1.09E-05
2021/11/23,0.000438397,8.55E-05,5.38E-05,2.20E-05
2021/11/24,0.000203913,4.09E-05,2.22E-05,7.99E-06
2021/11/26,0.000325462,6.50E-05,3.20E-05,8.45E-06
2021/11/29,0.000167424,4.05E-05,2.05E-05,7.59E-06
2021/11/30,0.000255389,5.24E-05,2.81E-05,9.42E-06
2021/12/1,0.000296972,5.89E-05,1.94E-05,6.65E-06
2021/12/2,0.000401185,7.26E-05,4.52E-05,2.18E-05
2021/12/3,0.000342953,8.02E-05,3.71E-05,1.39E-05
2021/12/6,0.00044657,0.000116748,3.93E-05,7.14E-06
2021/12/7,0.000170375,3.39E-05,1.84E-05,4.93E-06
2021/12/8,0.000168563,3.42E-05,2.34E-05,5.41E-06
2021/12/9,0.000161694,3.61E-05,1.37E-05,3.42E-06
2021/12/10,0.000163631,3.58E-05,2.00E-05,2.40E-06
2021/12/13,0.000188754,5.11E-05,2.53E-05,1.89E-06
2021/12/14,0.000179267,3.68E-05,1.90E-05,1.43E-06
2021/12/15,0.000381859,7.49E-05,3.50E-05,1.98E-05
2021/12/16,0.00035377,6.74E-05,4.28E-05,6.02E-06
2021/12/17,0.000452695,8.91E-05,4.13E-05,1.21E-05
2021/12/20,0.000344689,0.000105428,4.67E-05,4.22E-06
2021/12/21,0.000200404,5.85E-05,2.49E-05,1.02E-05
2021/12/22,0.000218969,2.89E-05,2.01E-05,6.05E-06
2021/12/23,8.52E-05,9.86E-06,3.75E-06,1.14E-06
2021/12/27,0.000177022,4.19E-05,2.53E-05,5.76E-06
2021/12/28,0.000178822,3.34E-05,1.84E-05,3.53E-06
2021/12/29,0.000104871,2.91E-05,2.24E-05,4.32E-06
2021/12/30,8.68E-05,1.77E-05,9.92E-06,1.03E-06
2021/12/31,7.50E-05,1.16E-05,6.74E-06,1.84E-06
2022/1/3,0.000209927,5.16E-05,1.29E-05,3.94E-06
2022/1/4,0.000215464,4.54E-05,3.04E-05,1.90E-05
2022/1/5,0.000267536,4.37E-05,2.38E-05,1.37E-05
2022/1/6,0.000348137,9.86E-05,3.73E-05,1.35E-05
2022/1/7,0.000203949,3.84E-05,1.93E-05,5.47E-06
2022/1/10,0.000416059,9.04E-05,4.76E-05,8.90E-06
2022/1/11,0.000382332,8.09E-05,3.11E-05,9.88E-06
2022/1/12,0.000212408,5.07E-05,1.94E-05,4.07E-06
2022/1/13,0.000235385,5.42E-05,2.78E-05,5.02E-06
2022/1/14,0.000306223,9.08E-05,3.96E-05,1.20E-05
2022/1/18,0.000276214,5.12E-05,2.77E-05,1.04E-05
2022/1/19,0.000206397,4.71E-05,2.48E-05,5.80E-06
2022/1/20,0.000224793,4.08E-05,2.09E-05,8.28E-06
2022/1/21,0.000878995,0.000206576,0.000111037,3.07E-05
2022/1/24,0.001753567,0.000410872,0.000266386,8.29E-05
2022/1/25,0.000882406,0.000193101,8.49E-05,2.47E-05
2022/1/26,0.001171169,0.000220624,9.55E-05,4.75E-05
2022/1/27,0.000808515,0.000198274,0.000115473,5.53E-05
2022/1/28,0.000582973,0.000166709,9.64E-05,3.21E-05
