Date,OT,RV_5min,RV_10min,RV_30min
2020/2/27,0.001284508,0.000278561,0.000158053,4.30E-05
2020/2/28,0.003252572,0.000886157,0.000325407,0.000156105
2020/3/2,0.000959079,0.000246,0.000108474,3.08E-05
2020/3/3,0.002607734,0.001176575,0.000932444,0.000819125
2020/3/4,0.00062246,0.000154216,8.75E-05,3.31E-05
2020/3/5,0.000558561,0.000118423,6.27E-05,1.37E-05
2020/3/6,0.000823536,0.000197669,0.000132696,5.68E-05
2020/3/9,0.002326768,0.000366279,0.000153268,1.83E-05
2020/3/10,0.001520771,0.000377397,0.0002056,8.69E-05
2020/3/11,0.001111204,0.000240596,0.000142347,2.87E-05
2020/3/12,0.004901749,0.000759348,0.000509293,3.41E-05
2020/3/13,0.003345189,0.000689232,0.000396857,0.000186085
2020/3/16,0.003561409,0.00079111,0.000478357,0.000249794
2020/3/17,0.003394909,0.00069965,0.000307258,0.000110957
2020/3/18,0.002553708,0.000665901,0.000202783,6.47E-05
2020/3/19,0.001890678,0.000469259,0.000286531,6.07E-05
2020/3/20,0.001520379,0.00041327,0.000286124,3.98E-05
2020/3/23,0.004071029,0.000638249,0.000373579,0.000116328
2020/3/24,0.001010517,0.000263924,0.00014177,7.40E-05
2020/3/25,0.001508997,0.000376263,0.00026604,8.54E-05
2020/3/26,0.001369865,0.000416302,0.000312967,6.20E-05
2020/3/27,0.000673131,0.000156606,9.17E-05,1.99E-05
2020/3/30,0.000475301,8.55E-05,4.00E-05,1.72E-05
2020/3/31,0.000635709,0.000162256,9.46E-05,3.83E-05
2020/4/1,0.000459016,0.000119449,6.50E-05,2.20E-05
2020/4/2,0.000741691,0.00022033,0.00011765,5.29E-05
2020/4/3,0.000390923,9.61E-05,5.35E-05,1.71E-05
2020/4/6,0.000316324,0.000108607,9.20E-05,1.09E-05
2020/4/7,0.00076678,0.000209536,0.00015321,1.38E-05
2020/4/8,0.000321181,0.000108293,5.91E-05,1.06E-05
2020/4/9,0.000362997,4.96E-05,2.82E-05,1.33E-05
2020/4/13,0.000260588,8.64E-05,4.50E-05,7.90E-06
2020/4/14,0.000275897,7.19E-05,5.08E-05,1.78E-05
2020/4/15,0.000224794,5.52E-05,3.33E-05,6.50E-06
2020/4/16,0.000300933,7.50E-05,4.98E-05,1.50E-05
2020/4/17,0.000298477,5.21E-05,3.20E-05,1.05E-05
2020/4/20,0.000217047,5.38E-05,2.47E-05,1.04E-05
2020/4/21,0.000473878,0.000107561,5.63E-05,2.27E-05
2020/4/22,0.000160204,4.27E-05,1.99E-05,7.32E-06
2020/4/23,0.000391207,9.32E-05,4.30E-05,1.25E-05
2020/4/24,0.000153724,4.08E-05,2.39E-05,1.25E-05
2020/4/27,0.000145838,3.13E-05,1.91E-05,5.40E-06
2020/4/28,0.000221344,5.17E-05,2.11E-05,4.92E-06
2020/4/29,0.000166455,3.63E-05,9.98E-06,3.40E-06
2020/4/30,0.000227309,4.57E-05,2.61E-05,1.12E-05
2020/5/1,0.00061059,0.000155485,7.98E-05,4.74E-05
2020/5/4,0.000167667,4.36E-05,1.77E-05,6.59E-06
2020/5/5,0.00018344,3.75E-05,2.35E-05,8.10E-06
2020/5/6,0.000173409,3.66E-05,1.63E-05,8.96E-06
2020/5/7,0.000103819,2.92E-05,1.35E-05,3.81E-06
2020/5/8,8.65E-05,1.61E-05,8.39E-06,3.63E-06
2020/5/11,8.91E-05,1.46E-05,9.15E-06,4.78E-06
2020/5/12,0.000208221,4.57E-05,2.23E-05,6.04E-06
2020/5/13,0.000501242,0.000110737,6.25E-05,3.44E-05
2020/5/14,0.000361894,7.15E-05,2.74E-05,5.62E-06
2020/5/15,0.000246372,6.36E-05,2.87E-05,1.51E-05
2020/5/18,0.000163428,3.30E-05,1.20E-05,2.52E-06
2020/5/19,0.000146646,4.23E-05,2.50E-05,9.56E-06
2020/5/20,9.66E-05,1.87E-05,8.48E-06,1.43E-06
2020/5/21,0.000138902,4.02E-05,2.57E-05,1.58E-05
2020/5/22,7.56E-05,1.74E-05,5.50E-06,1.28E-06
2020/5/26,0.000144386,4.35E-05,2.57E-05,8.67E-06
2020/5/27,0.000235011,6.76E-05,4.16E-05,2.11E-05
2020/5/28,0.000183251,5.25E-05,3.25E-05,1.26E-05
2020/5/29,0.000245736,4.61E-05,2.27E-05,9.37E-06
2020/6/1,7.19E-05,2.13E-05,1.35E-05,2.75E-06
2020/6/2,8.00E-05,2.28E-05,1.48E-05,5.51E-06
2020/6/3,9.49E-05,1.61E-05,1.06E-05,3.23E-06
2020/6/4,8.38E-05,1.74E-05,1.15E-05,3.29E-06
2020/6/5,0.000113247,3.12E-05,1.38E-05,4.20E-06
2020/6/8,7.74E-05,1.63E-05,8.86E-06,1.93E-06
2020/6/9,0.000175173,4.13E-05,1.36E-05,4.10E-06
2020/6/10,0.000296049,6.16E-05,3.80E-05,9.58E-06
2020/6/11,0.000545106,0.000134427,6.94E-05,3.45E-05
2020/6/12,0.000672426,0.000177069,7.74E-05,3.05E-05
2020/6/15,0.00034129,8.43E-05,2.99E-05,1.37E-05
2020/6/16,0.000393149,8.19E-05,4.52E-05,2.11E-05
2020/6/17,0.000131861,2.99E-05,1.66E-05,5.16E-06
2020/6/18,0.000104085,1.53E-05,8.29E-06,1.83E-06
2020/6/19,0.000314308,0.000123933,9.00E-05,9.62E-06
2020/6/22,0.000110859,2.76E-05,9.98E-06,2.23E-06
2020/6/23,0.000173226,3.59E-05,2.00E-05,5.62E-06
2020/6/24,0.000320313,6.40E-05,2.49E-05,8.56E-06
2020/6/25,0.000242497,7.56E-05,4.21E-05,1.26E-05
2020/6/26,0.000418447,0.00012184,5.58E-05,1.80E-05
2020/6/29,0.00021181,4.64E-05,2.76E-05,9.16E-06
2020/6/30,0.000125376,2.64E-05,1.38E-05,5.14E-06
2020/7/1,0.00011005,2.79E-05,7.83E-06,2.37E-06
2020/7/2,0.000103064,1.77E-05,8.56E-06,4.24E-06
2020/7/6,8.80E-05,1.83E-05,9.19E-06,2.43E-06
2020/7/7,0.000157525,3.66E-05,2.51E-05,5.21E-06
2020/7/8,0.000132417,2.40E-05,1.73E-05,3.32E-06
2020/7/9,0.000223539,5.06E-05,2.53E-05,9.75E-06
2020/7/10,9.24E-05,2.05E-05,1.38E-05,6.09E-06
2020/7/13,0.00039482,0.000103612,4.62E-05,1.54E-05
2020/7/14,0.000613871,0.000132128,8.74E-05,2.42E-05
2020/7/15,0.000449096,8.18E-05,3.04E-05,5.68E-06
2020/7/16,0.000179921,3.71E-05,2.31E-05,1.15E-05
2020/7/17,0.000101231,1.94E-05,1.20E-05,2.46E-06
2020/7/20,7.74E-05,2.08E-05,8.21E-06,1.63E-06
2020/7/21,0.00016755,5.11E-05,3.28E-05,3.21E-06
2020/7/22,0.000122087,4.24E-05,1.82E-05,3.28E-06
2020/7/23,0.000401549,8.28E-05,4.15E-05,1.69E-05
2020/7/24,0.000437723,0.000131186,8.23E-05,8.30E-06
2020/7/27,0.000222588,4.77E-05,2.87E-05,1.33E-05
2020/7/28,0.000138223,2.76E-05,1.33E-05,5.48E-06
2020/7/29,0.00013646,2.84E-05,1.92E-05,5.70E-06
2020/7/30,0.000195612,2.74E-05,1.47E-05,6.88E-06
2020/7/31,0.000447205,9.82E-05,6.48E-05,1.36E-05
2020/8/3,0.000502322,0.00012403,7.17E-05,2.59E-05
2020/8/4,0.000245595,4.34E-05,2.64E-05,1.22E-05
2020/8/5,0.000139465,3.75E-05,1.07E-05,5.56E-06
2020/8/6,0.000229096,4.42E-05,3.01E-05,4.63E-06
2020/8/7,0.000354882,0.000113069,7.23E-05,1.50E-05
2020/8/10,0.000343244,5.76E-05,2.99E-05,9.82E-06
2020/8/11,0.000269414,6.53E-05,3.71E-05,7.05E-06
2020/8/12,0.00018523,3.32E-05,1.99E-05,6.08E-06
2020/8/13,0.0002859,6.85E-05,2.21E-05,9.01E-06
2020/8/14,0.000158272,3.28E-05,1.55E-05,3.75E-06
2020/8/17,0.000115782,2.13E-05,9.37E-06,2.52E-06
2020/8/18,0.000147561,4.19E-05,1.84E-05,4.42E-06
2020/8/19,0.000155278,4.77E-05,2.19E-05,5.05E-06
2020/8/20,8.02E-05,1.67E-05,7.52E-06,2.11E-06
2020/8/21,0.000323494,7.90E-05,3.40E-05,1.42E-05
2020/8/24,0.000681035,0.000195729,9.57E-05,4.88E-05
2020/8/25,0.000255025,6.39E-05,3.09E-05,6.43E-06
2020/8/26,0.000203692,5.32E-05,1.74E-05,7.48E-06
2020/8/27,0.000342411,6.62E-05,2.43E-05,1.01E-05
2020/8/28,0.000233104,5.42E-05,3.35E-05,4.90E-06
2020/8/31,0.000698139,0.000203288,0.000125566,3.82E-05
2020/9/1,0.000405395,8.84E-05,6.06E-05,2.12E-05
2020/9/2,0.00187814,0.000508501,0.000358848,0.000201795
2020/9/3,0.001574329,0.000396199,0.000188838,5.10E-05
2020/9/4,0.004502993,0.000848125,0.000356638,0.000131159
2020/9/8,0.001892319,0.000432029,0.000216307,4.01E-05
2020/9/9,0.000792726,0.00019987,8.10E-05,5.13E-05
2020/9/10,0.001019778,0.000233412,0.000113727,6.14E-05
2020/9/11,0.001085096,0.000292831,0.000125343,3.71E-05
2020/9/14,0.000452325,0.000113094,6.14E-05,1.94E-05
2020/9/15,0.000630667,0.000169196,6.40E-05,1.57E-05
2020/9/16,0.000419592,9.67E-05,4.35E-05,1.54E-05
2020/9/17,0.000735534,0.00019326,9.70E-05,1.57E-05
2020/9/18,0.000673776,0.000171293,9.30E-05,3.60E-05
2020/9/21,0.001031194,0.000222491,6.96E-05,2.08E-05
2020/9/22,0.000624158,0.000186208,9.20E-05,2.50E-05
2020/9/23,0.000630063,0.000183814,6.77E-05,1.04E-05
2020/9/24,0.000858451,0.00025193,0.000137864,4.60E-05
2020/9/25,0.000415786,6.63E-05,3.38E-05,8.73E-06
2020/9/28,0.00027309,4.95E-05,2.61E-05,8.14E-06
2020/9/29,0.000181222,3.58E-05,1.30E-05,2.64E-06
2020/9/30,0.000308768,4.71E-05,3.18E-05,6.55E-06
2020/10/1,0.000215986,4.35E-05,2.64E-05,6.79E-06
2020/10/2,0.000364637,0.00010072,6.27E-05,2.26E-05
2020/10/5,0.000111214,1.89E-05,1.28E-05,5.23E-06
2020/10/6,0.000508734,0.000125757,7.01E-05,1.93E-05
2020/10/7,0.000139345,3.14E-05,1.94E-05,9.05E-06
2020/10/8,0.000100046,1.76E-05,9.02E-06,2.66E-06
2020/10/9,7.64E-05,1.97E-05,9.27E-06,2.33E-06
2020/10/12,0.000319148,7.52E-05,4.08E-05,1.07E-05
2020/10/13,0.001070932,0.000226638,0.000114457,2.74E-05
2020/10/14,0.000396118,9.12E-05,3.01E-05,1.06E-05
2020/10/15,0.000273787,5.93E-05,3.13E-05,6.41E-06
2020/10/16,0.000174389,5.16E-05,2.68E-05,8.55E-06
2020/10/19,0.00027593,6.33E-05,2.86E-05,1.25E-05
2020/10/20,0.000359104,9.18E-05,4.39E-05,1.08E-05
2020/10/21,0.000263995,8.26E-05,4.43E-05,9.34E-06
2020/10/22,0.000298709,6.55E-05,3.18E-05,1.14E-05
2020/10/23,0.000159612,4.16E-05,3.02E-05,1.62E-05
2020/10/26,0.000292946,7.58E-05,3.62E-05,1.34E-05
2020/10/27,0.000233357,4.72E-05,2.41E-05,3.49E-06
2020/10/28,0.000378126,0.00010119,6.39E-05,1.82E-05
2020/10/29,0.000445235,0.000120096,7.62E-05,5.56E-05
2020/10/30,0.000712002,0.000154955,8.71E-05,6.01E-05
2020/11/2,0.000454577,8.32E-05,3.59E-05,1.51E-05
2020/11/3,0.000222628,5.10E-05,2.45E-05,7.80E-06
2020/11/4,0.000398996,0.000101769,2.95E-05,7.55E-06
2020/11/5,0.000274344,5.23E-05,2.20E-05,7.96E-06
2020/11/6,0.000319274,6.05E-05,4.33E-05,4.45E-06
2020/11/9,0.000753083,0.000134499,7.20E-05,2.86E-05
2020/11/10,0.000818088,0.000220564,9.72E-05,3.35E-05
2020/11/11,0.000176669,7.11E-05,3.27E-05,1.36E-05
2020/11/12,0.00025173,5.02E-05,3.09E-05,7.44E-06
2020/11/13,0.000152269,3.04E-05,1.60E-05,3.58E-06
2020/11/16,0.000213136,6.57E-05,1.97E-05,2.37E-06
2020/11/17,0.000122168,2.14E-05,1.08E-05,3.98E-06
2020/11/18,0.000134116,3.42E-05,1.85E-05,4.52E-06
2020/11/19,0.000138317,2.30E-05,1.29E-05,5.73E-06
2020/11/20,6.45E-05,1.46E-05,4.07E-06,1.05E-06
2020/11/23,0.000179067,4.99E-05,2.94E-05,6.24E-06
2020/11/24,0.000225408,4.61E-05,2.23E-05,3.97E-06
2020/11/25,0.000131831,3.11E-05,1.90E-05,1.04E-05
2020/11/27,7.09E-05,1.70E-05,1.16E-05,2.41E-06
2020/11/30,0.000336227,9.86E-05,6.42E-05,2.54E-05
2020/12/1,0.000266624,4.41E-05,2.21E-05,6.23E-06
2020/12/2,0.00018536,4.86E-05,2.68E-05,3.61E-06
2020/12/3,0.00012324,2.68E-05,1.76E-05,5.70E-06
2020/12/4,0.000109691,2.06E-05,8.80E-06,2.50E-06
2020/12/7,0.000126133,2.83E-05,1.39E-05,5.85E-06
2020/12/8,0.000113006,1.98E-05,7.96E-06,1.44E-06
2020/12/9,0.000315154,7.64E-05,2.72E-05,1.11E-05
2020/12/10,0.000227919,4.74E-05,2.48E-05,6.53E-06
2020/12/11,0.000190634,4.29E-05,2.69E-05,9.38E-06
2020/12/14,0.000134909,2.77E-05,1.61E-05,3.62E-06
2020/12/15,0.00026204,5.72E-05,2.87E-05,1.41E-05
2020/12/16,0.000152506,3.00E-05,1.69E-05,3.85E-06
2020/12/17,0.000123099,3.88E-05,2.11E-05,3.75E-06
2020/12/18,0.000168468,2.91E-05,1.52E-05,5.21E-06
2020/12/21,0.000286718,6.79E-05,3.36E-05,5.46E-06
2020/12/22,0.000624689,9.89E-05,5.62E-05,3.30E-05
2020/12/23,0.000194323,4.08E-05,2.23E-05,3.82E-06
2020/12/24,0.000117997,2.33E-05,9.82E-06,2.04E-06
2020/12/28,0.000191524,3.02E-05,1.76E-05,4.58E-06
2020/12/29,0.000316123,5.87E-05,2.79E-05,6.58E-06
2020/12/30,0.000171278,3.32E-05,1.53E-05,3.11E-06
2020/12/31,0.000195371,4.41E-05,3.07E-05,4.74E-06
2021/1/4,0.00051272,0.000116687,3.56E-05,1.07E-05
2021/1/5,0.00020364,5.40E-05,2.48E-05,1.17E-05
2021/1/6,0.000354401,9.45E-05,5.12E-05,2.14E-05
2021/1/7,0.000195345,4.64E-05,1.96E-05,7.56E-06
2021/1/8,0.000391515,6.65E-05,3.30E-05,1.18E-05
2021/1/11,0.000199466,3.72E-05,1.53E-05,3.78E-06
2021/1/12,0.000199074,5.10E-05,3.37E-05,1.15E-05
2021/1/13,0.000185117,4.92E-05,2.58E-05,5.51E-06
2021/1/14,0.000112988,2.35E-05,1.07E-05,2.79E-06
2021/1/15,0.000213792,4.59E-05,1.76E-05,5.56E-06
2021/1/19,0.000131486,2.46E-05,1.08E-05,3.47E-06
2021/1/20,0.000177822,4.08E-05,1.61E-05,3.05E-06
2021/1/21,0.000183799,4.82E-05,1.42E-05,2.91E-06
2021/1/22,0.000231998,3.52E-05,1.85E-05,9.54E-06
2021/1/25,0.000927503,0.000208437,0.000123127,9.01E-06
2021/1/26,0.000258657,4.71E-05,2.52E-05,6.99E-06
2021/1/27,0.000566705,8.90E-05,4.41E-05,1.49E-05
2021/1/28,0.000671843,0.000112122,7.14E-05,1.96E-05
2021/1/29,0.001040245,0.00034738,0.000190872,6.11E-05
2021/2/1,0.000395741,0.000126427,5.36E-05,1.84E-05
2021/2/2,0.000130203,2.91E-05,1.17E-05,2.95E-06
2021/2/3,0.000150603,2.94E-05,1.58E-05,4.61E-06
2021/2/4,0.000152614,4.13E-05,1.07E-05,5.57E-06
2021/2/5,0.00011294,2.82E-05,1.63E-05,4.16E-06
2021/2/8,9.81E-05,1.53E-05,8.76E-06,3.99E-06
2021/2/9,9.12E-05,2.07E-05,1.07E-05,1.97E-06
2021/2/10,0.000174874,4.75E-05,1.85E-05,6.50E-06
2021/2/11,9.39E-05,2.64E-05,1.51E-05,4.21E-06
2021/2/12,6.70E-05,2.06E-05,6.94E-06,2.61E-06
2021/2/16,0.000127175,2.02E-05,1.12E-05,3.86E-06
2021/2/17,0.000236885,6.19E-05,2.84E-05,5.97E-06
2021/2/18,0.000163782,4.56E-05,1.26E-05,6.36E-06
2021/2/19,0.000134513,2.59E-05,1.41E-05,3.69E-06
2021/2/22,0.000257966,5.82E-05,2.92E-05,1.10E-05
2021/2/23,0.000998603,0.000142961,3.47E-05,1.75E-05
2021/2/24,0.000351094,8.00E-05,5.02E-05,1.51E-05
2021/2/25,0.000658129,0.000155843,6.10E-05,2.01E-05
2021/2/26,0.000866037,0.000178613,0.000107669,5.50E-05
2021/3/1,0.000201399,3.36E-05,2.20E-05,2.52E-06
2021/3/2,0.000267016,5.72E-05,3.22E-05,8.64E-06
2021/3/3,0.000354717,9.56E-05,4.04E-05,1.32E-05
2021/3/4,0.000860849,0.000212335,0.000126284,4.09E-05
2021/3/5,0.000746694,0.00016941,7.24E-05,2.49E-05
2021/3/8,0.000452986,9.90E-05,6.63E-05,3.79E-05
2021/3/9,0.000274838,6.13E-05,2.98E-05,8.85E-06
2021/3/10,0.000345776,8.95E-05,5.41E-05,1.29E-05
2021/3/11,0.000190262,3.77E-05,2.07E-05,1.03E-05
2021/3/12,0.000153325,3.02E-05,1.90E-05,7.19E-06
2021/3/15,0.000170485,4.41E-05,2.66E-05,3.71E-06
2021/3/16,0.000235557,4.61E-05,1.30E-05,7.49E-06
2021/3/17,0.000276883,0.000112199,9.54E-05,7.09E-05
2021/3/18,0.00018032,4.21E-05,2.54E-05,1.45E-05
2021/3/19,0.000210507,4.78E-05,3.41E-05,7.13E-06
2021/3/22,0.000155109,3.90E-05,2.72E-05,2.05E-05
2021/3/23,0.000200957,5.02E-05,1.81E-05,1.23E-06
2021/3/24,0.00013426,3.04E-05,1.69E-05,4.18E-06
2021/3/25,0.000305101,7.62E-05,4.36E-05,1.34E-05
2021/3/26,0.000163755,3.58E-05,1.49E-05,6.52E-06
2021/3/29,0.000178102,3.69E-05,1.41E-05,8.85E-06
2021/3/30,0.000120646,2.32E-05,1.83E-05,6.30E-06
2021/3/31,0.000126001,3.35E-05,1.85E-05,5.51E-06
2021/4/1,8.65E-05,1.15E-05,5.95E-06,1.71E-06
2021/4/5,0.00010638,2.26E-05,9.42E-06,5.41E-06
2021/4/6,0.000101977,1.90E-05,1.04E-05,3.85E-06
2021/4/7,0.000116584,2.36E-05,1.24E-05,7.43E-06
2021/4/8,8.99E-05,2.40E-05,9.62E-06,3.80E-06
2021/4/9,9.28E-05,1.36E-05,7.13E-06,2.16E-06
2021/4/12,0.000113752,2.31E-05,9.09E-06,1.48E-06
2021/4/13,0.000120908,2.95E-05,2.08E-05,3.10E-06
2021/4/14,0.00013759,2.35E-05,1.20E-05,5.00E-06
2021/4/15,9.53E-05,1.84E-05,7.31E-06,3.32E-06
2021/4/16,6.80E-05,1.15E-05,4.38E-06,1.59E-06
2021/4/19,0.000139068,3.07E-05,1.47E-05,6.92E-06
2021/4/20,0.000166301,4.01E-05,2.21E-05,1.10E-05
2021/4/21,0.000124533,2.82E-05,1.84E-05,4.57E-06
2021/4/22,0.000175069,4.04E-05,2.05E-05,6.12E-06
2021/4/23,6.71E-05,1.41E-05,8.49E-06,1.53E-06
2021/4/26,6.33E-05,1.06E-05,4.69E-06,1.24E-06
2021/4/27,7.52E-05,1.47E-05,5.16E-06,2.84E-06
2021/4/28,0.00011106,1.76E-05,9.52E-06,3.99E-06
2021/4/29,0.000327082,8.04E-05,3.82E-05,8.46E-06
2021/4/30,0.000134401,3.79E-05,2.01E-05,6.51E-06
2021/5/3,0.000112285,2.05E-05,9.22E-06,4.54E-06
2021/5/4,0.000252805,4.44E-05,2.26E-05,6.68E-06
2021/5/5,0.000148354,3.51E-05,1.58E-05,5.99E-06
2021/5/6,0.000189873,3.19E-05,1.24E-05,4.00E-06
2021/5/7,0.000104262,1.90E-05,1.07E-05,2.95E-06
2021/5/10,0.000113794,2.52E-05,1.10E-05,5.00E-06
2021/5/11,0.000332485,9.78E-05,2.51E-05,1.00E-05
2021/5/12,0.000208484,5.15E-05,2.31E-05,7.34E-06
2021/5/13,0.000217933,4.36E-05,2.11E-05,5.61E-06
2021/5/14,9.39E-05,1.94E-05,1.12E-05,1.62E-06
2021/5/17,0.00012501,3.18E-05,1.86E-05,5.86E-06
2021/5/18,7.36E-05,2.01E-05,1.15E-05,3.75E-06
2021/5/19,0.000215167,4.23E-05,2.77E-05,5.31E-06
2021/5/20,7.05E-05,2.00E-05,8.19E-06,2.82E-06
2021/5/21,9.76E-05,1.02E-05,5.74E-06,1.77E-06
2021/5/24,5.40E-05,1.17E-05,7.66E-06,2.73E-06
2021/5/25,7.40E-05,9.90E-06,4.69E-06,2.09E-06
2021/5/26,4.16E-05,9.08E-06,4.39E-06,1.52E-06
2021/5/27,6.59E-05,1.55E-05,9.14E-06,1.82E-06
2021/5/28,6.94E-05,1.45E-05,1.12E-05,2.44E-06
2021/6/1,5.68E-05,1.25E-05,7.80E-06,1.12E-06
2021/6/2,6.39E-05,1.50E-05,6.81E-06,1.77E-06
2021/6/3,6.90E-05,1.26E-05,5.65E-06,1.54E-06
2021/6/4,5.23E-05,1.27E-05,5.60E-06,2.26E-06
2021/6/7,6.15E-05,1.33E-05,9.14E-06,3.12E-06
2021/6/8,0.000113037,2.70E-05,1.52E-05,3.79E-06
2021/6/9,4.96E-05,1.27E-05,6.25E-06,3.44E-06
2021/6/10,8.41E-05,2.01E-05,1.19E-05,3.08E-06
2021/6/11,4.13E-05,8.02E-06,3.29E-06,1.53E-06
2021/6/14,0.000112473,2.31E-05,6.78E-06,3.31E-06
2021/6/15,8.38E-05,1.68E-05,8.26E-06,1.91E-06
2021/6/16,0.000200824,9.68E-05,8.27E-05,7.33E-05
2021/6/17,0.000107597,1.69E-05,8.21E-06,2.30E-06
2021/6/18,0.000120206,3.21E-05,2.26E-05,7.11E-06
2021/6/21,9.78E-05,1.47E-05,8.23E-06,2.81E-06
2021/6/22,8.46E-05,2.02E-05,7.45E-06,2.69E-06
2021/6/23,4.53E-05,1.18E-05,5.62E-06,1.97E-06
2021/6/24,6.10E-05,1.31E-05,5.74E-06,9.30E-07
2021/6/25,5.39E-05,1.20E-05,8.95E-06,1.69E-06
2021/6/28,4.93E-05,8.40E-06,5.42E-06,1.73E-06
2021/6/29,6.56E-05,1.45E-05,6.98E-06,1.20E-06
2021/6/30,5.13E-05,1.30E-05,6.69E-06,1.83E-06
2021/7/1,6.07E-05,1.64E-05,6.33E-06,3.16E-06
2021/7/2,5.39E-05,1.32E-05,5.45E-06,3.34E-06
2021/7/6,0.000187029,3.76E-05,2.08E-05,8.24E-06
2021/7/7,0.000173324,2.93E-05,1.15E-05,2.53E-06
2021/7/8,0.000219776,5.60E-05,3.48E-05,5.35E-06
2021/7/9,0.000103258,1.54E-05,5.99E-06,2.81E-06
2021/7/12,0.000115513,3.40E-05,2.05E-05,5.50E-06
2021/7/13,0.000172093,4.13E-05,2.31E-05,8.83E-06
2021/7/14,0.000171147,2.74E-05,1.48E-05,7.87E-06
2021/7/15,0.000201495,4.15E-05,2.46E-05,1.02E-05
2021/7/16,0.000146259,2.96E-05,1.66E-05,6.79E-06
2021/7/19,0.000250194,3.78E-05,1.73E-05,6.44E-06
2021/7/20,0.000151938,2.64E-05,9.81E-06,4.27E-06
2021/7/21,0.000121102,3.42E-05,1.83E-05,2.87E-06
2021/7/22,9.11E-05,2.27E-05,1.66E-05,8.50E-06
2021/7/23,6.36E-05,1.67E-05,9.41E-06,2.91E-06
2021/7/26,8.72E-05,1.70E-05,8.42E-06,2.44E-06
2021/7/27,0.000163325,4.33E-05,1.82E-05,7.02E-06
2021/7/28,0.000322438,6.02E-05,2.51E-05,1.50E-05
2021/7/29,7.57E-05,1.72E-05,7.05E-06,1.43E-06
2021/7/30,7.77E-05,1.55E-05,6.60E-06,3.19E-06
2021/8/2,9.02E-05,2.17E-05,5.32E-06,1.06E-06
2021/8/3,0.000106333,2.88E-05,8.49E-06,2.89E-06
2021/8/4,9.58E-05,2.37E-05,1.20E-05,2.46E-06
2021/8/5,5.76E-05,1.08E-05,6.29E-06,2.45E-06
2021/8/6,5.74E-05,1.39E-05,6.65E-06,1.56E-06
2021/8/9,5.68E-05,6.96E-06,4.59E-06,8.56E-07
2021/8/10,9.75E-05,2.25E-05,1.40E-05,3.54E-06
2021/8/11,5.99E-05,1.33E-05,7.35E-06,2.46E-06
2021/8/12,8.09E-05,1.78E-05,8.77E-06,1.87E-06
2021/8/13,7.02E-05,1.74E-05,7.34E-06,1.03E-06
2021/8/16,0.000234618,5.71E-05,3.62E-05,5.93E-06
2021/8/17,0.000211584,5.12E-05,3.43E-05,6.23E-06
2021/8/18,0.000147071,3.48E-05,9.96E-06,1.98E-06
2021/8/19,0.000215767,4.61E-05,2.66E-05,1.22E-05
2021/8/20,6.94E-05,1.17E-05,6.20E-06,9.06E-07
2021/8/23,6.22E-05,1.82E-05,1.06E-05,2.59E-06
2021/8/24,6.05E-05,9.95E-06,4.01E-06,1.65E-06
2021/8/25,6.42E-05,1.20E-05,6.12E-06,1.28E-06
2021/8/26,7.71E-05,2.15E-05,8.59E-06,5.22E-06
2021/8/27,6.92E-05,1.45E-05,6.49E-06,4.39E-06
2021/8/30,0.000101573,2.82E-05,1.66E-05,2.10E-06
2021/8/31,0.000123715,3.36E-05,2.18E-05,3.75E-06
2021/9/1,0.000134409,2.19E-05,9.46E-06,3.33E-06
2021/9/2,7.34E-05,1.09E-05,4.11E-06,7.97E-07
2021/9/3,6.73E-05,1.19E-05,5.23E-06,1.67E-06
2021/9/7,8.34E-05,1.74E-05,6.68E-06,1.16E-06
2021/9/8,0.000115277,2.57E-05,1.29E-05,4.59E-06
2021/9/9,7.36E-05,1.52E-05,8.28E-06,3.15E-06
2021/9/10,0.000369868,4.36E-05,1.22E-05,5.16E-06
2021/9/13,0.000171075,4.46E-05,2.32E-05,3.16E-06
2021/9/14,0.000163532,4.09E-05,2.02E-05,8.43E-06
2021/9/15,0.000122317,2.51E-05,1.01E-05,4.67E-06
2021/9/16,8.45E-05,1.44E-05,8.43E-06,2.22E-06
2021/9/17,9.33E-05,2.22E-05,1.13E-05,2.68E-06
2021/9/20,0.000214775,4.14E-05,2.42E-05,7.63E-06
2021/9/21,0.000159093,4.27E-05,2.37E-05,9.30E-06
2021/9/22,0.000136073,2.79E-05,1.69E-05,5.79E-06
2021/9/23,7.13E-05,1.12E-05,6.27E-06,2.15E-06
2021/9/24,6.03E-05,1.46E-05,7.04E-06,3.64E-06
2021/9/27,0.000102274,1.61E-05,6.43E-06,1.21E-06
2021/9/28,0.000229862,5.24E-05,3.21E-05,1.39E-05
2021/9/29,0.000155403,3.24E-05,1.68E-05,5.12E-06
2021/9/30,0.000179367,5.05E-05,2.12E-05,8.71E-06
2021/10/1,0.000218642,6.45E-05,1.96E-05,6.81E-06
2021/10/4,0.000177914,3.96E-05,1.92E-05,6.38E-06
2021/10/5,0.000106683,2.31E-05,8.68E-06,2.40E-06
2021/10/6,0.000207945,5.76E-05,2.77E-05,1.38E-05
2021/10/7,8.44E-05,1.46E-05,8.68E-06,2.81E-06
2021/10/8,9.71E-05,2.50E-05,1.76E-05,6.34E-06
2021/10/11,9.30E-05,1.77E-05,1.11E-05,3.46E-06
2021/10/12,0.000196684,7.64E-05,6.43E-05,5.66E-05
2021/10/13,0.000111295,1.99E-05,1.09E-05,4.30E-06
