Date,RV_1min,RV_5min,RV_10min,OT
2020/1/24,5.71E-05,1.21E-05,6.43E-06,2.69E-06
2020/1/27,5.19E-05,1.04E-05,4.16E-06,1.60E-06
2020/1/28,2.51E-05,6.43E-06,2.79E-06,1.49E-06
2020/1/29,3.32E-05,7.38E-06,3.37E-06,1.24E-06
2020/1/30,7.75E-05,1.07E-05,5.05E-06,1.45E-06
2020/1/31,0.000110792,3.30E-05,1.47E-05,4.20E-06
2020/2/3,4.66E-05,1.48E-05,5.75E-06,2.65E-06
2020/2/4,3.11E-05,7.62E-06,3.63E-06,5.38E-07
2020/2/5,6.23E-05,1.46E-05,7.52E-06,2.51E-06
2020/2/6,2.74E-05,4.36E-06,2.26E-06,8.80E-07
2020/2/7,3.77E-05,7.20E-06,3.60E-06,1.64E-06
2020/2/10,2.25E-05,3.81E-06,2.09E-06,4.65E-07
2020/2/11,4.07E-05,7.45E-06,4.57E-06,1.71E-06
2020/2/12,2.44E-05,5.54E-06,2.90E-06,8.81E-07
2020/2/13,3.47E-05,5.49E-06,1.84E-06,4.05E-07
2020/2/14,2.29E-05,4.90E-06,2.82E-06,8.39E-07
2020/2/18,2.88E-05,6.60E-06,4.01E-06,1.04E-06
2020/2/19,1.27E-05,1.85E-06,8.03E-07,1.65E-07
2020/2/20,9.01E-05,2.20E-05,1.44E-05,5.40E-06
2020/2/21,9.17E-05,2.60E-05,1.25E-05,9.64E-07
2020/2/24,0.000217315,4.31E-05,3.02E-05,6.72E-06
2020/2/25,0.000351484,9.65E-05,5.89E-05,1.79E-05
2020/2/26,0.000320054,7.04E-05,2.69E-05,1.23E-05
2020/2/27,0.000563052,0.000108463,6.04E-05,1.55E-05
2020/2/28,0.001265757,0.000375129,0.000144426,8.06E-05
2020/3/2,0.0004933,0.000133237,5.08E-05,2.13E-05
2020/3/3,0.001414311,0.000627102,0.000530983,0.000457886
2020/3/4,0.000269528,6.02E-05,3.39E-05,1.08E-05
2020/3/5,0.00033939,7.30E-05,3.99E-05,9.06E-06
2020/3/6,0.000481299,0.000108951,6.91E-05,2.66E-05
2020/3/9,0.001034065,0.000264951,0.000131366,2.10E-05
2020/3/10,0.000849315,0.000194455,0.000107667,4.28E-05
2020/3/11,0.000629833,0.000111336,6.57E-05,1.63E-05
2020/3/12,0.002581448,0.000502554,0.000281475,7.33E-05
2020/3/13,0.001997172,0.000418045,0.000202511,6.04E-05
2020/3/16,0.005850213,0.004125852,0.000233087,5.42E-05
2020/3/17,0.002375886,0.000490243,0.000189473,5.37E-05
2020/3/18,0.002720558,0.000560868,0.00028986,8.30E-05
2020/3/19,0.001784708,0.00042445,0.000264183,6.65E-05
2020/3/20,0.001292292,0.00035898,0.000191617,5.39E-05
2020/3/23,0.002161669,0.000362986,0.000192827,5.16E-05
2020/3/24,0.000716621,0.000143198,6.68E-05,2.34E-05
2020/3/25,0.00100739,0.000255713,0.000151694,3.57E-05
2020/3/26,0.000779655,0.000292472,0.000217423,1.64E-05
2020/3/27,0.000531961,0.000152521,0.000106562,1.10E-05
2020/3/30,0.000294286,6.52E-05,3.20E-05,9.35E-06
2020/3/31,0.000337097,9.72E-05,5.24E-05,1.76E-05
2020/4/1,0.000327549,9.48E-05,4.14E-05,1.18E-05
2020/4/2,0.000539813,0.000158433,8.64E-05,2.11E-05
2020/4/3,0.000295229,7.64E-05,4.52E-05,1.08E-05
2020/4/6,0.000195299,7.40E-05,6.33E-05,4.28E-06
2020/4/7,0.000473443,0.000147315,0.000103836,8.75E-06
2020/4/8,0.000210279,7.01E-05,4.35E-05,6.34E-06
2020/4/9,0.000267807,4.62E-05,2.44E-05,1.08E-05
2020/4/13,0.000191054,6.18E-05,3.73E-05,6.96E-06
2020/4/14,0.000116622,3.08E-05,2.04E-05,9.40E-06
2020/4/15,0.000163171,4.15E-05,2.43E-05,3.72E-06
2020/4/16,0.000240594,5.74E-05,3.84E-05,1.60E-05
2020/4/17,0.000138716,3.68E-05,2.09E-05,5.45E-06
2020/4/20,0.000138017,4.10E-05,2.02E-05,4.33E-06
2020/4/21,0.000328081,7.10E-05,3.72E-05,1.67E-05
2020/4/22,0.00010987,3.59E-05,1.66E-05,4.71E-06
2020/4/23,0.000289388,8.33E-05,2.74E-05,7.93E-06
2020/4/24,9.93E-05,2.29E-05,1.12E-05,3.68E-06
2020/4/27,6.11E-05,1.44E-05,6.15E-06,2.22E-06
2020/4/28,0.000142151,2.84E-05,9.62E-06,2.13E-06
2020/4/29,9.17E-05,2.19E-05,1.10E-05,2.09E-06
2020/4/30,0.000134986,2.75E-05,1.85E-05,7.96E-06
2020/5/1,0.000152513,4.79E-05,2.55E-05,1.38E-05
2020/5/4,8.49E-05,2.22E-05,8.71E-06,1.05E-06
2020/5/5,8.51E-05,1.73E-05,9.86E-06,1.99E-06
2020/5/6,9.46E-05,2.16E-05,9.87E-06,4.21E-06
2020/5/7,7.61E-05,1.89E-05,1.16E-05,4.13E-06
2020/5/8,4.86E-05,9.92E-06,4.52E-06,2.50E-06
2020/5/11,5.05E-05,9.42E-06,5.05E-06,2.93E-06
2020/5/12,9.66E-05,2.01E-05,9.55E-06,1.96E-06
2020/5/13,0.000284611,5.78E-05,3.67E-05,1.93E-05
2020/5/14,0.000224257,5.79E-05,2.20E-05,5.99E-06
2020/5/15,0.000131167,2.90E-05,1.64E-05,7.01E-06
2020/5/18,7.01E-05,1.50E-05,7.74E-06,2.32E-06
2020/5/19,8.94E-05,2.51E-05,1.46E-05,4.53E-06
2020/5/20,5.71E-05,9.02E-06,4.09E-06,1.16E-06
2020/5/21,0.000101032,3.14E-05,2.30E-05,1.51E-05
2020/5/22,4.64E-05,8.50E-06,3.81E-06,1.16E-06
2020/5/26,7.44E-05,1.79E-05,9.15E-06,2.79E-06
2020/5/27,0.0001631,4.15E-05,2.52E-05,1.46E-05
2020/5/28,0.000118982,3.00E-05,1.43E-05,2.62E-06
2020/5/29,0.000192086,3.76E-05,2.12E-05,7.95E-06
2020/6/1,5.18E-05,8.78E-06,4.74E-06,9.70E-07
2020/6/2,5.78E-05,1.55E-05,1.18E-05,2.05E-06
2020/6/3,4.58E-05,5.89E-06,3.97E-06,1.20E-06
2020/6/4,7.44E-05,1.74E-05,1.17E-05,2.22E-06
2020/6/5,8.91E-05,2.13E-05,6.64E-06,1.85E-06
2020/6/8,4.70E-05,1.32E-05,9.32E-06,1.90E-06
2020/6/9,6.26E-05,1.14E-05,4.25E-06,2.25E-06
2020/6/10,0.000127819,2.95E-05,1.61E-05,4.71E-06
2020/6/11,0.000259905,6.19E-05,2.62E-05,1.37E-05
2020/6/12,0.000394805,9.57E-05,4.73E-05,1.79E-05
2020/6/15,0.000196983,4.68E-05,1.88E-05,1.04E-05
2020/6/16,0.00025012,6.82E-05,3.68E-05,1.90E-05
2020/6/17,9.11E-05,2.01E-05,1.19E-05,4.35E-06
2020/6/18,5.64E-05,1.09E-05,2.82E-06,6.95E-07
2020/6/19,0.000107602,3.07E-05,1.79E-05,4.36E-06
2020/6/22,4.08E-05,9.23E-06,4.87E-06,1.62E-06
2020/6/23,6.46E-05,1.54E-05,1.06E-05,2.98E-06
2020/6/24,0.000181093,3.91E-05,1.81E-05,5.69E-06
2020/6/25,0.000123569,4.08E-05,2.52E-05,5.75E-06
2020/6/26,0.000199585,4.63E-05,2.67E-05,8.82E-06
2020/6/29,0.00010675,2.27E-05,1.06E-05,4.93E-06
2020/6/30,6.99E-05,1.84E-05,1.24E-05,1.64E-06
2020/7/1,6.49E-05,1.26E-05,6.33E-06,1.71E-06
2020/7/2,6.66E-05,1.20E-05,6.58E-06,2.62E-06
2020/7/6,5.42E-05,1.25E-05,6.18E-06,1.68E-06
2020/7/7,9.79E-05,1.84E-05,1.18E-05,1.73E-06
2020/7/8,8.78E-05,1.91E-05,1.23E-05,2.89E-06
2020/7/9,0.000146343,2.79E-05,1.31E-05,2.14E-06
2020/7/10,7.66E-05,2.07E-05,1.51E-05,1.08E-05
2020/7/13,0.000233093,5.40E-05,2.11E-05,9.42E-06
2020/7/14,0.000421968,8.34E-05,4.98E-05,1.23E-05
2020/7/15,0.000205956,3.47E-05,1.36E-05,2.73E-06
2020/7/16,0.000107923,2.33E-05,1.25E-05,1.90E-06
2020/7/17,6.18E-05,9.94E-06,4.19E-06,9.30E-07
2020/7/20,6.48E-05,1.62E-05,6.81E-06,7.35E-07
2020/7/21,0.000143098,3.92E-05,2.67E-05,4.25E-06
2020/7/22,7.88E-05,2.22E-05,1.17E-05,2.83E-06
2020/7/23,0.000185127,4.28E-05,2.50E-05,9.87E-06
2020/7/24,0.000189122,4.12E-05,2.09E-05,6.07E-06
2020/7/27,8.44E-05,2.25E-05,1.38E-05,2.91E-06
2020/7/28,8.29E-05,1.97E-05,9.13E-06,1.84E-06
2020/7/29,6.34E-05,1.37E-05,9.65E-06,2.83E-06
2020/7/30,9.78E-05,1.90E-05,1.06E-05,3.10E-06
2020/7/31,0.000165155,4.43E-05,2.47E-05,4.82E-06
2020/8/3,6.51E-05,1.89E-05,1.32E-05,4.09E-06
2020/8/4,5.02E-05,9.35E-06,4.33E-06,2.09E-06
2020/8/5,4.15E-05,9.74E-06,4.71E-06,1.31E-06
2020/8/6,4.60E-05,1.29E-05,8.60E-06,1.68E-06
2020/8/7,9.47E-05,2.35E-05,1.43E-05,4.56E-06
2020/8/10,8.15E-05,1.72E-05,8.46E-06,2.26E-06
2020/8/11,0.000128686,3.26E-05,1.74E-05,3.09E-06
2020/8/12,5.85E-05,1.32E-05,8.32E-06,3.56E-06
2020/8/13,8.59E-05,1.70E-05,7.42E-06,2.17E-06
2020/8/14,6.06E-05,1.26E-05,6.20E-06,1.27E-06
2020/8/17,2.25E-05,7.77E-06,3.53E-06,7.59E-07
2020/8/18,5.10E-05,9.48E-06,5.44E-06,9.12E-07
2020/8/19,6.66E-05,2.07E-05,1.17E-05,1.98E-06
2020/8/20,3.76E-05,1.08E-05,5.40E-06,1.60E-06
2020/8/21,5.28E-05,1.34E-05,7.12E-06,1.36E-06
2020/8/24,0.000116354,2.96E-05,1.53E-05,7.18E-06
2020/8/25,5.98E-05,1.23E-05,6.18E-06,1.97E-06
2020/8/26,5.82E-05,1.62E-05,4.64E-06,1.63E-06
2020/8/27,0.000173742,4.23E-05,1.90E-05,7.70E-06
2020/8/28,5.92E-05,1.03E-05,5.24E-06,5.16E-07
2020/8/31,8.87E-05,1.97E-05,1.29E-05,2.52E-06
2020/9/1,8.33E-05,1.71E-05,1.04E-05,4.88E-06
2020/9/2,0.000198479,4.90E-05,3.07E-05,1.15E-05
2020/9/3,0.000512967,0.00012963,6.61E-05,2.08E-05
2020/9/4,0.000958044,0.00019365,8.12E-05,2.93E-05
2020/9/8,0.000527607,0.000148686,8.62E-05,1.33E-05
2020/9/9,0.000223003,4.99E-05,1.95E-05,1.37E-05
2020/9/10,0.000400519,9.01E-05,3.85E-05,1.63E-05
2020/9/11,0.000376736,9.77E-05,3.89E-05,1.40E-05
2020/9/14,0.000138625,4.22E-05,2.39E-05,7.40E-06
2020/9/15,9.70E-05,2.25E-05,8.73E-06,2.83E-06
2020/9/16,0.000158383,3.64E-05,1.60E-05,4.63E-06
2020/9/17,0.000270758,6.25E-05,3.08E-05,5.46E-06
2020/9/18,0.000236761,6.13E-05,2.97E-05,1.17E-05
2020/9/21,0.000306071,8.80E-05,3.03E-05,6.66E-06
2020/9/22,0.000147066,3.83E-05,1.76E-05,5.16E-06
2020/9/23,0.00021553,7.14E-05,2.47E-05,4.37E-06
2020/9/24,0.000357337,0.000111547,6.90E-05,2.46E-05
2020/9/25,0.000138305,2.31E-05,1.10E-05,2.43E-06
2020/9/28,8.67E-05,1.52E-05,1.05E-05,1.52E-06
2020/9/29,7.40E-05,1.59E-05,6.76E-06,2.03E-06
2020/9/30,0.000154634,1.94E-05,1.29E-05,3.77E-06
2020/10/1,0.000105683,2.29E-05,1.18E-05,2.84E-06
2020/10/2,0.000193335,6.25E-05,3.84E-05,1.10E-05
2020/10/5,4.06E-05,8.15E-06,4.86E-06,2.34E-06
2020/10/6,0.000198943,5.16E-05,3.37E-05,5.71E-06
2020/10/7,5.81E-05,1.24E-05,8.08E-06,2.90E-06
2020/10/8,4.08E-05,9.37E-06,4.45E-06,1.03E-06
2020/10/9,2.92E-05,5.98E-06,3.26E-06,1.61E-06
2020/10/12,7.60E-05,1.70E-05,8.56E-06,2.79E-06
2020/10/13,0.00014303,3.00E-05,1.80E-05,5.46E-06
2020/10/14,0.000113865,3.03E-05,1.29E-05,2.17E-06
2020/10/15,9.95E-05,1.92E-05,1.04E-05,2.48E-06
2020/10/16,7.53E-05,2.22E-05,1.41E-05,8.10E-06
2020/10/19,0.000123661,2.78E-05,1.14E-05,4.65E-06
2020/10/20,0.000153294,4.09E-05,2.36E-05,3.94E-06
2020/10/21,0.000115511,3.32E-05,2.43E-05,2.64E-06
2020/10/22,9.43E-05,1.82E-05,1.04E-05,4.21E-06
2020/10/23,7.07E-05,1.60E-05,1.08E-05,4.80E-06
2020/10/26,0.000136069,3.53E-05,1.90E-05,7.54E-06
2020/10/27,8.41E-05,1.59E-05,8.60E-06,2.55E-06
2020/10/28,0.00016852,3.95E-05,2.06E-05,4.76E-06
2020/10/29,0.000144105,2.47E-05,1.20E-05,6.57E-06
2020/10/30,0.000256644,6.50E-05,3.97E-05,2.55E-05
2020/11/2,0.000159198,3.87E-05,1.66E-05,6.85E-06
2020/11/3,0.00011063,3.16E-05,1.73E-05,4.76E-06
2020/11/4,0.000212303,4.29E-05,1.54E-05,3.34E-06
2020/11/5,0.000107819,2.95E-05,1.16E-05,2.25E-06
2020/11/6,9.78E-05,2.24E-05,1.08E-05,4.53E-06
2020/11/9,0.000315797,6.97E-05,3.84E-05,1.33E-05
2020/11/10,0.000307883,8.30E-05,3.88E-05,1.27E-05
2020/11/11,7.86E-05,2.22E-05,1.27E-05,5.74E-06
2020/11/12,0.000107649,1.79E-05,1.23E-05,3.98E-06
2020/11/13,6.07E-05,1.45E-05,8.37E-06,2.38E-06
2020/11/16,6.87E-05,2.26E-05,1.15E-05,1.53E-06
2020/11/17,4.77E-05,1.26E-05,7.31E-06,3.26E-06
2020/11/18,4.99E-05,1.33E-05,5.85E-06,1.37E-06
2020/11/19,4.63E-05,8.59E-06,3.24E-06,1.01E-06
2020/11/20,2.75E-05,6.95E-06,2.39E-06,2.18E-07
2020/11/23,6.41E-05,2.02E-05,1.29E-05,2.59E-06
2020/11/24,4.51E-05,1.06E-05,3.97E-06,1.08E-06
2020/11/25,2.92E-05,7.77E-06,4.83E-06,2.89E-06
2020/11/27,1.71E-05,4.58E-06,3.39E-06,8.03E-07
2020/11/30,7.70E-05,1.28E-05,5.51E-06,2.42E-06
2020/12/1,5.30E-05,7.91E-06,4.99E-06,1.64E-06
2020/12/2,4.49E-05,1.08E-05,7.17E-06,7.75E-07
2020/12/3,3.52E-05,7.65E-06,4.51E-06,5.16E-07
2020/12/4,1.91E-05,2.97E-06,1.22E-06,5.25E-07
2020/12/7,2.02E-05,5.55E-06,2.31E-06,1.09E-06
2020/12/8,2.65E-05,4.62E-06,2.87E-06,1.03E-06
2020/12/9,0.000104857,2.31E-05,7.32E-06,4.67E-06
2020/12/10,8.75E-05,2.24E-05,8.69E-06,2.28E-06
2020/12/11,5.65E-05,1.40E-05,7.93E-06,2.56E-06
2020/12/14,5.73E-05,1.29E-05,7.40E-06,1.42E-06
2020/12/15,3.63E-05,6.36E-06,3.21E-06,1.40E-06
2020/12/16,2.96E-05,7.19E-06,3.77E-06,1.11E-06
2020/12/17,2.66E-05,4.87E-06,1.94E-06,3.98E-07
2020/12/18,5.92E-05,1.56E-05,9.82E-06,7.15E-06
2020/12/21,7.58E-05,1.41E-05,5.76E-06,1.13E-06
2020/12/22,5.46E-05,1.03E-05,6.23E-06,4.01E-06
2020/12/23,2.97E-05,6.97E-06,4.27E-06,5.09E-07
2020/12/24,1.44E-05,3.06E-06,1.51E-06,2.06E-07
2020/12/28,2.12E-05,4.27E-06,2.12E-06,5.53E-07
2020/12/29,4.57E-05,1.07E-05,5.29E-06,1.54E-06
2020/12/30,2.31E-05,4.39E-06,1.72E-06,6.13E-07
2020/12/31,1.95E-05,4.51E-06,2.59E-06,6.60E-07
2021/1/4,0.000124091,2.74E-05,9.29E-06,3.23E-06
2021/1/5,5.28E-05,1.26E-05,6.56E-06,2.58E-06
2021/1/6,0.000119087,3.30E-05,1.50E-05,5.07E-06
2021/1/7,3.60E-05,9.05E-06,2.27E-06,7.87E-07
2021/1/8,0.000102522,1.87E-05,1.43E-05,6.07E-06
2021/1/11,7.21E-05,1.42E-05,8.85E-06,2.39E-06
2021/1/12,6.73E-05,2.10E-05,1.22E-05,2.94E-06
2021/1/13,4.32E-05,8.35E-06,4.89E-06,9.17E-07
2021/1/14,3.28E-05,8.25E-06,3.48E-06,3.62E-07
2021/1/15,7.87E-05,1.78E-05,8.15E-06,1.83E-06
2021/1/19,3.63E-05,5.98E-06,3.46E-06,6.92E-07
2021/1/20,3.51E-05,1.05E-05,4.04E-06,1.09E-06
2021/1/21,3.59E-05,8.32E-06,2.57E-06,4.14E-07
2021/1/22,2.78E-05,5.28E-06,2.39E-06,1.23E-06
2021/1/25,0.000171194,4.06E-05,2.20E-05,4.24E-06
2021/1/26,4.78E-05,1.21E-05,4.95E-06,4.45E-07
2021/1/27,0.00022602,4.42E-05,2.04E-05,5.87E-06
2021/1/28,0.000120395,2.87E-05,1.21E-05,4.52E-06
2021/1/29,0.000245413,8.56E-05,4.91E-05,1.62E-05
2021/2/1,7.97E-05,2.15E-05,1.22E-05,3.02E-06
2021/2/2,4.30E-05,1.11E-05,4.88E-06,9.21E-07
2021/2/3,7.42E-05,1.23E-05,9.05E-06,2.53E-06
2021/2/4,3.58E-05,8.24E-06,4.95E-06,4.77E-07
2021/2/5,2.80E-05,7.43E-06,3.65E-06,1.39E-06
2021/2/8,2.42E-05,2.33E-06,1.06E-06,5.47E-07
2021/2/9,1.83E-05,5.12E-06,2.96E-06,4.62E-07
2021/2/10,8.70E-05,2.20E-05,1.13E-05,3.96E-06
2021/2/11,4.71E-05,1.19E-05,6.22E-06,1.58E-06
2021/2/12,2.28E-05,5.53E-06,3.01E-06,5.07E-07
2021/2/16,4.84E-05,7.61E-06,4.04E-06,1.79E-06
2021/2/17,8.06E-05,2.11E-05,7.47E-06,2.18E-06
2021/2/18,5.24E-05,1.41E-05,4.69E-06,2.14E-06
2021/2/19,4.57E-05,8.33E-06,4.93E-06,1.26E-06
2021/2/22,8.10E-05,1.90E-05,8.42E-06,2.27E-06
2021/2/23,0.000306597,4.97E-05,1.58E-05,6.90E-06
2021/2/24,0.000145039,3.40E-05,1.64E-05,3.91E-06
2021/2/25,0.000315092,7.60E-05,3.40E-05,8.15E-06
2021/2/26,0.000364894,7.02E-05,3.49E-05,1.64E-05
2021/3/1,8.28E-05,1.45E-05,6.73E-06,2.75E-06
2021/3/2,0.000102391,2.67E-05,1.42E-05,4.54E-06
2021/3/3,0.000198242,4.47E-05,2.47E-05,7.86E-06
2021/3/4,0.000548955,0.000131096,7.60E-05,2.51E-05
2021/3/5,0.00053016,0.000113681,4.98E-05,1.59E-05
2021/3/8,0.000282767,6.57E-05,4.54E-05,1.79E-05
2021/3/9,0.000120147,3.22E-05,1.38E-05,3.82E-06
2021/3/10,0.000231053,5.11E-05,2.74E-05,5.92E-06
2021/3/11,8.36E-05,1.70E-05,1.01E-05,5.95E-06
2021/3/12,0.000104261,2.89E-05,1.78E-05,8.53E-06
2021/3/15,5.28E-05,9.81E-06,5.80E-06,1.08E-06
2021/3/16,6.58E-05,1.22E-05,4.66E-06,2.27E-06
2021/3/17,0.000160107,6.26E-05,5.40E-05,3.94E-05
2021/3/18,0.000102328,3.16E-05,1.82E-05,8.87E-06
2021/3/19,0.000127998,2.94E-05,2.02E-05,3.60E-06
2021/3/22,4.44E-05,1.15E-05,6.49E-06,2.92E-06
2021/3/23,8.96E-05,3.00E-05,1.37E-05,1.28E-06
2021/3/24,8.34E-05,2.08E-05,1.07E-05,2.85E-06
2021/3/25,0.000186928,5.02E-05,2.72E-05,8.89E-06
2021/3/26,9.90E-05,1.92E-05,7.64E-06,2.00E-06
2021/3/29,0.000117296,2.03E-05,1.19E-05,9.14E-06
2021/3/30,8.34E-05,1.81E-05,1.24E-05,2.79E-06
2021/3/31,5.08E-05,1.94E-05,1.42E-05,4.39E-06
2021/4/1,2.89E-05,4.63E-06,2.39E-06,7.32E-07
2021/4/5,3.19E-05,7.98E-06,4.38E-06,2.38E-06
2021/4/6,3.25E-05,7.82E-06,4.23E-06,6.70E-07
2021/4/7,3.15E-05,7.20E-06,3.44E-06,1.59E-06
2021/4/8,2.79E-05,5.88E-06,2.56E-06,9.74E-07
2021/4/9,2.14E-05,3.79E-06,2.64E-06,1.06E-06
2021/4/12,2.68E-05,6.19E-06,3.00E-06,1.24E-06
2021/4/13,2.26E-05,5.97E-06,2.60E-06,6.31E-07
2021/4/14,5.40E-05,8.95E-06,5.15E-06,2.51E-06
2021/4/15,2.32E-05,5.21E-06,2.52E-06,9.88E-07
2021/4/16,2.51E-05,4.91E-06,1.78E-06,7.27E-07
2021/4/19,6.07E-05,1.22E-05,4.74E-06,9.62E-07
2021/4/20,5.58E-05,1.13E-05,5.37E-06,2.04E-06
2021/4/21,3.45E-05,7.61E-06,4.69E-06,1.17E-06
2021/4/22,8.95E-05,2.43E-05,1.60E-05,4.66E-06
2021/4/23,2.02E-05,5.34E-06,2.39E-06,5.05E-07
2021/4/26,1.88E-05,4.36E-06,1.79E-06,5.08E-07
2021/4/27,2.46E-05,6.54E-06,3.15E-06,2.20E-06
2021/4/28,3.80E-05,7.15E-06,2.60E-06,1.10E-06
2021/4/29,6.15E-05,1.53E-05,6.30E-06,3.88E-06
2021/4/30,4.77E-05,1.10E-05,4.52E-06,2.07E-06
2021/5/3,4.38E-05,8.45E-06,4.30E-06,2.54E-06
2021/5/4,9.96E-05,2.48E-05,1.33E-05,4.23E-06
2021/5/5,6.71E-05,1.81E-05,7.14E-06,2.73E-06
2021/5/6,9.55E-05,1.74E-05,8.07E-06,1.20E-06
2021/5/7,5.38E-05,1.02E-05,5.17E-06,2.01E-06
2021/5/10,6.13E-05,1.53E-05,7.36E-06,3.36E-06
2021/5/11,0.00017962,4.12E-05,1.45E-05,7.19E-06
2021/5/12,0.000120196,3.19E-05,1.75E-05,5.07E-06
2021/5/13,0.000124054,3.11E-05,1.75E-05,7.75E-06
2021/5/14,3.74E-05,8.81E-06,3.45E-06,8.20E-07
2021/5/17,7.58E-05,1.67E-05,9.52E-06,2.37E-06
2021/5/18,4.09E-05,7.28E-06,3.29E-06,9.00E-07
2021/5/19,0.000151764,3.85E-05,2.24E-05,3.88E-06
2021/5/20,3.41E-05,8.22E-06,4.58E-06,1.16E-06
2021/5/21,5.08E-05,6.89E-06,2.16E-06,6.53E-07
2021/5/24,1.89E-05,5.72E-06,3.47E-06,1.23E-06
2021/5/25,4.19E-05,6.25E-06,1.99E-06,8.92E-07
2021/5/26,1.69E-05,3.63E-06,1.50E-06,3.51E-07
2021/5/27,2.55E-05,7.09E-06,5.28E-06,1.46E-06
2021/5/28,1.71E-05,4.24E-06,3.01E-06,6.93E-07
2021/6/1,2.96E-05,9.69E-06,3.95E-06,5.55E-07
2021/6/2,2.44E-05,5.22E-06,2.77E-06,4.99E-07
2021/6/3,3.96E-05,7.87E-06,3.84E-06,9.50E-07
2021/6/4,1.92E-05,4.41E-06,2.16E-06,4.67E-07
2021/6/7,2.38E-05,1.01E-05,6.51E-06,5.02E-06
2021/6/8,3.15E-05,5.87E-06,4.59E-06,7.88E-07
2021/6/9,2.19E-05,6.53E-06,2.84E-06,6.18E-07
2021/6/10,3.49E-05,1.04E-05,3.82E-06,1.45E-06
2021/6/11,1.60E-05,3.98E-06,1.41E-06,4.16E-07
2021/6/14,1.83E-05,3.25E-06,1.18E-06,4.01E-07
2021/6/15,2.44E-05,5.31E-06,2.36E-06,5.43E-07
2021/6/16,9.90E-05,4.92E-05,4.14E-05,3.51E-05
2021/6/17,4.58E-05,9.22E-06,5.25E-06,3.08E-06
2021/6/18,7.81E-05,1.47E-05,1.02E-05,4.00E-06
2021/6/21,5.36E-05,6.66E-06,3.87E-06,7.37E-07
2021/6/22,2.27E-05,6.14E-06,2.42E-06,8.92E-07
2021/6/23,1.62E-05,3.03E-06,1.42E-06,3.72E-07
2021/6/24,1.71E-05,3.53E-06,1.75E-06,4.54E-07
2021/6/25,2.30E-05,4.24E-06,2.34E-06,5.06E-07
2021/6/28,2.01E-05,3.64E-06,2.10E-06,6.21E-07
2021/6/29,1.44E-05,2.12E-06,1.05E-06,3.01E-07
2021/6/30,1.79E-05,5.17E-06,3.37E-06,6.46E-07
2021/7/1,2.03E-05,4.16E-06,1.75E-06,6.91E-07
2021/7/2,1.03E-05,2.17E-06,1.12E-06,6.56E-07
2021/7/6,3.18E-05,6.04E-06,3.39E-06,2.24E-06
2021/7/7,4.13E-05,6.99E-06,3.56E-06,1.33E-06
2021/7/8,6.92E-05,1.55E-05,7.72E-06,1.17E-06
2021/7/9,1.96E-05,3.19E-06,1.23E-06,3.90E-07
2021/7/12,1.92E-05,6.11E-06,2.77E-06,5.98E-07
2021/7/13,3.77E-05,1.16E-05,7.01E-06,3.80E-06
2021/7/14,3.81E-05,1.03E-05,6.13E-06,2.28E-06
2021/7/15,6.37E-05,1.26E-05,7.08E-06,2.54E-06
2021/7/16,3.81E-05,6.83E-06,4.61E-06,2.73E-06
2021/7/19,0.000101237,1.66E-05,6.34E-06,2.69E-06
2021/7/20,4.02E-05,6.55E-06,2.76E-06,8.72E-07
2021/7/21,2.47E-05,5.70E-06,2.77E-06,1.08E-06
2021/7/22,1.86E-05,4.43E-06,3.22E-06,1.98E-06
2021/7/23,1.57E-05,4.25E-06,1.48E-06,4.60E-07
2021/7/26,1.81E-05,3.15E-06,1.47E-06,4.87E-07
2021/7/27,6.25E-05,1.62E-05,7.16E-06,3.46E-06
2021/7/28,6.68E-05,1.55E-05,8.93E-06,4.85E-06
2021/7/29,2.14E-05,4.94E-06,2.65E-06,8.76E-07
2021/7/30,3.14E-05,7.37E-06,4.11E-06,2.48E-06
2021/8/2,2.93E-05,7.48E-06,3.65E-06,6.44E-07
2021/8/3,5.29E-05,1.36E-05,5.35E-06,7.78E-07
2021/8/4,2.82E-05,6.88E-06,3.61E-06,1.63E-06
2021/8/5,1.32E-05,2.60E-06,1.48E-06,8.18E-07
2021/8/6,1.85E-05,5.51E-06,2.34E-06,9.15E-07
2021/8/9,1.58E-05,4.00E-06,2.02E-06,7.29E-07
2021/8/10,2.76E-05,7.30E-06,5.72E-06,2.50E-06
2021/8/11,2.69E-05,6.93E-06,1.54E-06,4.84E-07
2021/8/12,1.66E-05,3.71E-06,1.80E-06,3.27E-07
2021/8/13,1.20E-05,3.01E-06,1.01E-06,9.22E-08
2021/8/16,2.92E-05,7.90E-06,5.02E-06,2.29E-06
2021/8/17,5.71E-05,1.79E-05,1.05E-05,2.47E-06
2021/8/18,3.90E-05,8.14E-06,3.79E-06,1.93E-06
2021/8/19,8.28E-05,2.36E-05,1.26E-05,5.45E-06
2021/8/20,2.73E-05,5.36E-06,2.40E-06,5.68E-07
2021/8/23,1.37E-05,3.48E-06,1.94E-06,5.43E-07
2021/8/24,1.31E-05,2.19E-06,7.42E-07,3.60E-07
2021/8/25,1.27E-05,3.79E-06,1.99E-06,4.58E-07
2021/8/26,2.55E-05,7.52E-06,2.49E-06,1.64E-06
2021/8/27,2.44E-05,7.06E-06,3.57E-06,1.90E-06
2021/8/30,1.30E-05,3.18E-06,1.79E-06,3.44E-07
